#Predicted Hamaker constants for Muscovite-001
#Estimated self-vacuum-self Hamaker: 11.588252450720587#Nominal refractive index: 1.4014417770388599
#Name  kT        Joules        kJ/mol    
X2H    -0.338    -1.399E-21    -0.845    
X2I    0.781     3.237E-21     1.954     
X2J    0.751     3.110E-21     1.877     
X2K    0.735     3.043E-21     1.837     
X2L    -0.773    -3.201E-21    -1.932    
X2M    -0.087    -3.612E-22    -0.218    
X2N    1.094     4.530E-21     2.734     
X2O    0.644     2.667E-21     1.609     
X2P    -0.098    -4.039E-22    -0.244    
X2Q    1.435     5.945E-21     3.588     
X2R    -0.479    -1.982E-21    -1.196    
X2S    -0.568    -2.354E-21    -1.421    
X2T    -0.444    -1.840E-21    -1.110    
X2U    0.267     1.106E-21     0.668     
X2V    -0.369    -1.527E-21    -0.922    
X2W    0.258     1.069E-21     0.645     
X2X    0.294     1.218E-21     0.735     
X2Y    0.059     2.430E-22     0.147     
X2Z    1.356     5.615E-21     3.389     
X30    0.816     3.379E-21     2.040     
X31    -0.084    -3.489E-22    -0.211    
X32    0.179     7.434E-22     0.449     
X33    0.900     3.727E-21     2.249     
X34    1.117     4.628E-21     2.793     
X35    -0.296    -1.228E-21    -0.741    
X36    0.078     3.237E-22     0.195     
X37    0.935     3.871E-21     2.337     
X38    1.470     6.090E-21     3.676     
X39    0.038     1.571E-22     0.095     
X3A    0.622     2.576E-21     1.555     
X3B    1.517     6.284E-21     3.793     
X3C    -0.101    -4.202E-22    -0.254    
X3D    0.707     2.929E-21     1.768     
X3E    0.998     4.132E-21     2.494     
X3F    0.266     1.102E-21     0.665     
X3G    1.261     5.222E-21     3.152     
X3H    0.033     1.366E-22     0.082     
X3I    0.939     3.889E-21     2.347     
X3J    -0.254    -1.051E-21    -0.634    
X3K    0.253     1.048E-21     0.633     
X3L    -0.358    -1.485E-21    -0.896    
X3M    0.808     3.345E-21     2.019     
X3N    -0.157    -6.505E-22    -0.393    
X3O    -0.050    -2.087E-22    -0.126    
X3P    -0.082    -3.388E-22    -0.205    
X3Q    0.750     3.108E-21     1.876     
X3R    0.015     6.150E-23     0.037     
X3S    1.775     7.353E-21     4.438     
X3T    -0.167    -6.930E-22    -0.418    
X3U    0.576     2.385E-21     1.440     
X3V    1.650     6.833E-21     4.124     
X3W    -0.072    -2.991E-22    -0.181    
X3X    0.264     1.095E-21     0.661     
X3Y    -0.177    -7.325E-22    -0.442    
X3Z    1.092     4.522E-21     2.729     
X40    0.362     1.500E-21     0.905     
X41    0.588     2.434E-21     1.469     
X42    2.219     9.193E-21     5.549     
X43    0.720     2.984E-21     1.801     
X44    1.517     6.282E-21     3.792     
X45    0.257     1.064E-21     0.642     
X46    0.962     3.986E-21     2.406     
X47    -0.326    -1.349E-21    -0.814    
X48    0.992     4.110E-21     2.481     
X49    -0.548    -2.269E-21    -1.370    
X4A    -0.289    -1.196E-21    -0.722    
X4B    0.303     1.255E-21     0.757     
X4C    -0.444    -1.837E-21    -1.109    
X4D    0.082     3.396E-22     0.205     
X4E    0.214     8.849E-22     0.534     
X4F    0.175     7.231E-22     0.436     
X4G    1.853     7.676E-21     4.633     
X4H    1.474     6.106E-21     3.686     
X4I    -0.504    -2.089E-21    -1.261    
X4J    1.286     5.325E-21     3.214     
X4K    -0.250    -1.037E-21    -0.626    
X4L    1.856     7.685E-21     4.639     
X4M    -0.020    -8.199E-23    -0.049    
X4N    -0.097    -3.998E-22    -0.241    
X4O    0.580     2.404E-21     1.451     
X4P    0.877     3.631E-21     2.192     
X4Q    1.755     7.271E-21     4.388     
X4R    -0.554    -2.296E-21    -1.386    
X4S    1.193     4.940E-21     2.982     
X4T    0.723     2.995E-21     1.808     
X4U    1.071     4.435E-21     2.677     
X4V    0.168     6.978E-22     0.421     
X4W    -0.731    -3.027E-21    -1.827    
X4X    1.250     5.178E-21     3.125     
X4Y    0.254     1.054E-21     0.636     
X4Z    0.435     1.803E-21     1.088     
X50    -0.666    -2.758E-21    -1.665    
X51    -0.216    -8.935E-22    -0.539    
X52    -0.008    -3.408E-23    -0.021    
X53    0.590     2.445E-21     1.476     
X54    -1.522    -6.303E-21    -3.804    
X55    0.821     3.402E-21     2.053     
X56    0.977     4.046E-21     2.442     
X57    -0.585    -2.424E-21    -1.463    
X58    -0.056    -2.317E-22    -0.140    
X59    0.305     1.264E-21     0.763     
X5A    0.637     2.640E-21     1.593     
X5B    2.302     9.533E-21     5.754     
X5C    -0.555    -2.298E-21    -1.387    
X5D    -0.764    -3.165E-21    -1.910    
X5E    -0.473    -1.961E-21    -1.184    
X5F    -0.444    -1.841E-21    -1.111    
X5G    -1.385    -5.735E-21    -3.462    
X5H    -0.635    -2.628E-21    -1.587    
X5I    -1.000    -4.144E-21    -2.501    
X5J    -0.034    -1.390E-22    -0.084    
X5K    -0.485    -2.007E-21    -1.212    
X5L    0.219     9.086E-22     0.548     
X5M    -0.107    -4.436E-22    -0.268    
X5N    -1.603    -6.640E-21    -4.008    
X5O    -0.674    -2.791E-21    -1.685    
X5P    -0.032    -1.313E-22    -0.079    
X5Q    -0.945    -3.915E-21    -2.363    
X5R    -1.553    -6.434E-21    -3.883    
X5S    -0.525    -2.175E-21    -1.313    
X5T    -0.439    -1.819E-21    -1.098    
X5U    -1.325    -5.489E-21    -3.313    
X5V    -0.343    -1.420E-21    -0.857    
X5W    -1.208    -5.003E-21    -3.020    
X5X    -0.865    -3.583E-21    -2.163    
X5Y    -0.486    -2.012E-21    -1.215    
X5Z    0.043     1.795E-22     0.108     
X60    -1.061    -4.393E-21    -2.652    
X61    -0.944    -3.912E-21    -2.361    
X62    -0.938    -3.884E-21    -2.344    
X63    -0.276    -1.144E-21    -0.690    
X64    -1.122    -4.649E-21    -2.806    
X65    -0.711    -2.945E-21    -1.778    
X66    -0.618    -2.559E-21    -1.545    
X67    0.125     5.165E-22     0.312     
X68    -0.215    -8.904E-22    -0.537    
X69    3.695     1.530E-20     9.237     
X6A    -0.567    -2.350E-21    -1.419    
X6B    0.079     3.263E-22     0.197     
X6C    0.437     1.810E-21     1.092     
X6D    -0.255    -1.054E-21    -0.636    
X6E    -0.932    -3.862E-21    -2.331    
X6F    -0.408    -1.690E-21    -1.020    
X6G    -1.623    -6.723E-21    -4.058    
X6H    -0.087    -3.594E-22    -0.217    
X6I    0.956     3.962E-21     2.391     
X6J    2.454     1.016E-20     6.135     
X6K    -0.696    -2.882E-21    -1.740    
X6L    -1.295    -5.363E-21    -3.237    
X6M    -0.288    -1.193E-21    -0.720    
X6N    -0.309    -1.278E-21    -0.772    
X6O    -0.527    -2.184E-21    -1.318    
X6P    1.216     5.037E-21     3.040     
X6Q    0.300     1.243E-21     0.750     
X6R    -1.052    -4.356E-21    -2.629    
X6S    -0.887    -3.676E-21    -2.218    
X6T    -0.263    -1.090E-21    -0.658    
X6U    -1.444    -5.979E-21    -3.609    
X6V    1.196     4.954E-21     2.990     
X6W    0.114     4.724E-22     0.285     
X6X    0.123     5.106E-22     0.308     
X6Y    1.100     4.556E-21     2.750     
X6Z    -0.021    -8.732E-23    -0.053    
X70    -0.355    -1.469E-21    -0.886    
X71    0.901     3.732E-21     2.253     
X72    0.887     3.676E-21     2.219     
X73    -0.562    -2.327E-21    -1.405    
X74    -0.756    -3.131E-21    -1.890    
X75    -1.085    -4.494E-21    -2.713    
X76    -1.009    -4.178E-21    -2.522    
X77    -1.155    -4.782E-21    -2.886    
X78    -0.496    -2.053E-21    -1.239    
X79    -0.921    -3.813E-21    -2.301    
X7A    -1.173    -4.859E-21    -2.933    
X7B    -1.418    -5.875E-21    -3.546    
X7C    3.284     1.360E-20     8.211     
X7D    0.267     1.104E-21     0.666     
X7E    2.063     8.546E-21     5.158     
X7F    0.796     3.297E-21     1.990     
X7G    3.855     1.597E-20     9.638     
X7H    1.910     7.911E-21     4.775     
X7I    1.948     8.070E-21     4.871     
X7J    1.598     6.619E-21     3.995     
X7K    1.299     5.382E-21     3.249     
X7L    1.462     6.056E-21     3.656     
X7M    0.599     2.480E-21     1.497     
X7N    3.721     1.541E-20     9.301     
X7O    1.125     4.658E-21     2.811     
X7P    2.376     9.842E-21     5.940     
X7Q    2.171     8.993E-21     5.428     
X7R    0.874     3.619E-21     2.185     
X7S    3.569     1.478E-20     8.922     
X7T    1.616     6.695E-21     4.041     
X7U    3.244     1.344E-20     8.111     
X7V    4.469     1.851E-20     11.173    
X7W    0.987     4.087E-21     2.467     
X7X    -0.480    -1.987E-21    -1.199    
X7Y    1.576     6.529E-21     3.941     
X7Z    0.594     2.462E-21     1.486     
X80    -0.280    -1.159E-21    -0.700    
X81    2.492     1.032E-20     6.230     
X82    0.281     1.163E-21     0.702     
X83    2.850     1.181E-20     7.126     
X84    1.371     5.678E-21     3.427     
X85    -0.033    -1.378E-22    -0.083    
X86    -0.343    -1.421E-21    -0.858    
X87    1.845     7.642E-21     4.612     
X88    -0.372    -1.543E-21    -0.931    
X89    -0.061    -2.535E-22    -0.153    
X8A    4.366     1.808E-20     10.914    
X8B    1.246     5.160E-21     3.114     
X8C    4.309     1.785E-20     10.773    
X8D    2.660     1.102E-20     6.649     
X8E    0.839     3.473E-21     2.096     
X8F    0.128     5.282E-22     0.319     
X8G    1.251     5.181E-21     3.127     
X8H    1.508     6.248E-21     3.771     
X8I    3.040     1.259E-20     7.599     
X8J    -1.054    -4.365E-21    -2.635    
X8K    -0.380    -1.572E-21    -0.949    
X8L    1.077     4.463E-21     2.694     
X8M    -0.464    -1.922E-21    -1.160    
X8N    2.350     9.735E-21     5.876     
X8O    1.897     7.856E-21     4.742     
X8P    3.181     1.318E-20     7.954     
X8Q    3.721     1.541E-20     9.302     
X8R    4.031     1.670E-20     10.078    
